tweet_created_at,tweet_display_text_range,tweet_entities,Text,tweet_id,tweet_lang,tweet_metadata,ReplyCount,LikeCount,user_followers_count,user_following,user_id,user_lang,hashtag
Fri Sep 07 16:06:20 +0000 2018,"[0, 292]","{'hashtags': [{'text': 'TakeAKnee', 'indices': [28, 38]}, {'text': 'FOCUS', 'indices': [85, 91]}, {'text': 'JustDoIt', 'indices': [145, 154]}, {'text': 'LOVE', 'indices': [287, 292]}], 'symbols': [], 'user_mentions': [{'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id': 25073877, 'id_str': '25073877', 'indices': [67, 83]}, {'screen_name': 'Nike', 'name': 'Nike', 'id': 415859364, 'id_str': '415859364', 'indices': [155, 160]}, {'screen_name': 'NFL', 'name': 'NFL', 'id': 19426551, 'id_str': '19426551', 'indices': [167, 171]}], 'urls': []}",feel compelled takeaknee drown thedog whistles realdonaldtrump focus making sure youre therightside thetrack amp justdoit nike amp nfl let theblood sweat amp tears ancestry b putshame let b labor n vain labor love,1.0381E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,53491,1110,FALSE,472314695,en,TakeAKnee
Fri Sep 07 16:06:15 +0000 2018,"[17, 179]","{'hashtags': [{'text': 'NIKE', 'indices': [164, 169]}, {'text': 'justdoit', 'indices': [170, 179]}], 'symbols': [], 'user_mentions': [{'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id': 25073877, 'id_str': '25073877', 'indices': [0, 16]}], 'urls': []}",realdonaldtrump obviously nike thinking brilliant unlike incable thought understanding taking knee means americans love nike justdoit,1.0381E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,5111,236,FALSE,8.62E+17,en,NIKE
Fri Sep 07 16:06:13 +0000 2018,"[0, 100]","{'hashtags': [{'text': 'NikeAd', 'indices': [13, 20]}, {'text': 'MexicanProblems', 'indices': [21, 37]}, {'text': 'Latino', 'indices': [38, 45]}, {'text': 'Nike', 'indices': [46, 51]}, {'text': 'Kaepernick', 'indices': [52, 63]}, {'text': 'JustDoIt', 'indices': [64, 73]}, {'text': 'Immigration', 'indices': [74, 86]}, {'text': 'BorderPatrol', 'indices': [87, 100]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1038096105227993089, 'id_str': '1038096105227993089', 'indices': [101, 124], 'media_url': 'http://pbs.twimg.com/media/DmgO6FrUwAEEbWq.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DmgO6FrUwAEEbWq.jpg', 'url': 'https://t.co/3sEtEkQiM6', 'display_url': 'pic.twitter.com/3sEtEkQiM6', 'expanded_url': 'https://twitter.com/FunnyMexicans/status/1038096108600274944/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1145, 'h': 725, 'resize': 'fit'}, 'small': {'w': 680, 'h': 431, 'resize': 'fit'}, 'large': {'w': 1145, 'h': 725, 'resize': 'fit'}}}]}",yust nikead mexicanproblems latino nike kaepernick justdoit immigration borderpatrol,1.0381E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,16,1215,FALSE,479268893,en,NikeAd
Fri Sep 07 16:05:59 +0000 2018,"[17, 213]","{'hashtags': [{'text': 'AllThePresidentsMen', 'indices': [175, 195]}, {'text': 'JustDoIt', 'indices': [204, 213]}], 'symbols': [], 'user_mentions': [{'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id': 25073877, 'id_str': '25073877', 'indices': [0, 16]}], 'urls': []}",realdonaldtrump russia really could care talk thats handed election fact less tweetspeak better btw watched movie allthepresidentsmen lately justdoit,1.0381E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,29900,1305,FALSE,327536887,en,AllThePresidentsMen
Fri Sep 07 16:05:49 +0000 2018,"[17, 154]","{'hashtags': [{'text': 'JustDoIt', 'indices': [136, 145]}], 'symbols': [], 'user_mentions': [{'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id': 25073877, 'id_str': '25073877', 'indices': [0, 16]}], 'urls': []}",realdonaldtrump thinking greatness every single one something incapable comprehending bad justdoit,1.0381E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",1,17626,1137,FALSE,54342186,en,JustDoIt
Fri Sep 07 16:05:42 +0000 2018,"[0, 87]","{'hashtags': [{'text': 'JustDoIt', 'indices': [63, 72]}, {'text': 'AdoptDontShop', 'indices': [73, 87]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1038093703896805378, 'id_str': '1038093703896805378', 'indices': [88, 111], 'media_url': 'http://pbs.twimg.com/media/DmgMuUBWsAIWeDY.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DmgMuUBWsAIWeDY.jpg', 'url': 'https://t.co/pJ3bKceb2X', 'display_url': 'pic.twitter.com/pJ3bKceb2X', 'expanded_url': 'https://twitter.com/SamGonzales/status/1038095976614035456/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'large': {'w': 1024, 'h': 1024, 'resize': 'fit'}, 'medium': {'w': 1024, 'h': 1024, 'resize': 'fit'}}}]}",adopt homeless pet even means sacrificing every shoe justdoit adoptdontshop,1.0381E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,1254,649,FALSE,6657,en,JustDoIt
Fri Sep 07 16:05:40 +0000 2018,"[0, 84]","{'hashtags': [{'text': 'Nike', 'indices': [69, 74]}, {'text': 'JustDoIt', 'indices': [75, 84]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1038095921886707712, 'id_str': '1038095921886707712', 'indices': [85, 108], 'media_url': 'http://pbs.twimg.com/media/DmgOvarWwAA-rh1.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DmgOvarWwAA-rh1.jpg', 'url': 'https://t.co/gkbl3qHKBm', 'display_url': 'pic.twitter.com/gkbl3qHKBm', 'expanded_url': 'https://twitter.com/iMake_Em_Sayy/status/1038095968854523910/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 1080, 'h': 1113, 'resize': 'fit'}, 'large': {'w': 1080, 'h': 1113, 'resize': 'fit'}, 'small': {'w': 660, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}}}]}",still got white amp navy blue ones basement okay lmfao nike justdoit,1.0381E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,1177,707,FALSE,194430296,en,Nike
Fri Sep 07 16:05:37 +0000 2018,"[0, 94]","{'hashtags': [{'text': 'nike', 'indices': [55, 60]}, {'text': 'justdoit', 'indices': [61, 70]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/YbP7BtJfeR', 'expanded_url': 'https://www.instagram.com/p/BnblD51A923/?utm_source=ig_twitter_share&igshid=b7p5rv0az4pk', 'display_url': 'instagram.com/p/BnblD51A923/…', 'indices': [71, 94]}]}",years ago works well today lol nike justdoit,1.0381E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,1921,922,FALSE,23394258,en,nike
Fri Sep 07 16:05:18 +0000 2018,"[0, 54]","{'hashtags': [{'text': 'JustDoIt', 'indices': [5, 14]}, {'text': 'nba', 'indices': [15, 19]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1038095875174805505, 'id_str': '1038095875174805505', 'indices': [55, 78], 'media_url': 'http://pbs.twimg.com/media/DmgOssqXsAELxRa.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DmgOssqXsAELxRa.jpg', 'url': 'https://t.co/1raBZy8sTV', 'display_url': 'pic.twitter.com/1raBZy8sTV', 'expanded_url': 'https://twitter.com/ArabianJoker/status/1038095878521872384/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1025, 'h': 667, 'resize': 'fit'}, 'small': {'w': 680, 'h': 442, 'resize': 'fit'}, 'large': {'w': 1025, 'h': 667, 'resize': 'fit'}}}]}",justdoit nba cant beat join,1.0381E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,2681,181,FALSE,245635169,fr,JustDoIt
Fri Sep 07 16:05:16 +0000 2018,"[0, 62]","{'hashtags': [{'text': '99Jamz', 'indices': [10, 17]}, {'text': 'JustDoIt', 'indices': [53, 62]}], 'symbols': [], 'user_mentions': [{'screen_name': '99JAMZ', 'name': '99JAMZ', 'id': 75309435, 'id_str': '75309435', 'indices': [18, 25]}, {'screen_name': 'djhercules15', 'name': 'SHE-J HERCULES 💪🏽', 'id': 563095073, 'id_str': '563095073', 'indices': [39, 52]}], 'urls': []}",locked jamz jamz wi dhat babi djhercules justdoit,1.0381E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",1,452,490,FALSE,50069307,en,99Jamz
Fri Sep 07 16:05:08 +0000 2018,"[0, 280]","{'hashtags': [{'text': 'Dream', 'indices': [0, 6]}, {'text': 'Crazy', 'indices': [7, 13]}, {'text': 'BrandNew', 'indices': [21, 30]}, {'text': 'marketing', 'indices': [31, 41]}, {'text': 'campaign', 'indices': [42, 51]}, {'text': 'video', 'indices': [69, 75]}, {'text': 'message', 'indices': [87, 95]}, {'text': 'justDoIt', 'indices': [163, 172]}, {'text': 'Sports', 'indices': [173, 180]}, {'text': 'Nike', 'indices': [181, 186]}, {'text': 'Brand', 'indices': [187, 193]}, {'text': 'Ad', 'indices': [194, 197]}, {'text': 'TV', 'indices': [198, 201]}, {'text': 'Advert', 'indices': [202, 209]}, {'text': 'Digital', 'indices': [210, 218]}, {'text': 'Sport', 'indices': [219, 225]}, {'text': 'Inspire', 'indices': [226, 234]}, {'text': 'YouCanDoIt', 'indices': [235, 246]}, {'text': 'DreamBig', 'indices': [247, 256]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Nike', 'name': 'Nike', 'id': 415859364, 'id_str': '415859364', 'indices': [57, 62]}], 'urls': [{'url': 'https://t.co/Ast9dPiV9s', 'expanded_url': 'http://ow.ly/cF9X30lIOzu', 'display_url': 'ow.ly/cF9X30lIOzu', 'indices': [257, 280]}]}",dream crazy brandnew marketing campaign nike video brings message dont ask dreams crazy ask theyre crazy enough justdoit sports nike brand ad tv advert digital sport inspire youcandoit dreambig,1.0381E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,1408,1294,FALSE,3413442639,en,Dream
Fri Sep 07 16:04:56 +0000 2018,"[0, 105]","{'hashtags': [{'text': 'JustDoIt', 'indices': [84, 93]}, {'text': 'NeededAJob', 'indices': [94, 105]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Nike', 'name': 'Nike', 'id': 415859364, 'id_str': '415859364', 'indices': [26, 31]}], 'urls': []}",watching golf nike unemployed wannabe walking around talking justdoit neededajob,1.0381E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,27931,461,FALSE,14328024,en,JustDoIt
Fri Sep 07 16:04:39 +0000 2018,"[0, 24]","{'hashtags': [{'text': 'JustDoIt', 'indices': [0, 9]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1038095658023104515, 'id_str': '1038095658023104515', 'indices': [25, 48], 'media_url': 'http://pbs.twimg.com/media/DmgOgDtXsAMDs3j.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DmgOgDtXsAMDs3j.jpg', 'url': 'https://t.co/pmb6qZAw4u', 'display_url': 'pic.twitter.com/pmb6qZAw4u', 'expanded_url': 'https://twitter.com/TumiMmakgabo/status/1038095714042163206/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 675, 'h': 1200, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 382, 'h': 680, 'resize': 'fit'}, 'large': {'w': 750, 'h': 1334, 'resize': 'fit'}}}]}",justdoit wow guys,1.0381E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,7880,6935,FALSE,336070204,en,JustDoIt
Fri Sep 07 16:04:35 +0000 2018,"[0, 103]","{'hashtags': [{'text': 'JustDoIt', 'indices': [94, 103]}], 'symbols': [], 'user_mentions': [], 'urls': []}",next footie boots would nike time thats advertisement ya justdoit,1.0381E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,4244,569,FALSE,882367124,en,JustDoIt
Fri Sep 07 16:04:32 +0000 2018,"[0, 70]","{'hashtags': [{'text': 'JustDoIt', 'indices': [0, 9]}, {'text': 'TakeAKnee', 'indices': [10, 20]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/hjCtsQx3LK', 'expanded_url': 'https://www.facebook.com/667792249/posts/10156662102937250/', 'display_url': 'facebook.com/667792249/post…', 'indices': [47, 70]}]}",justdoit takeaknee nike clearance store,1.0381E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,2349,64,FALSE,39276532,en,JustDoIt
Fri Sep 07 16:04:31 +0000 2018,"[0, 52]","{'hashtags': [{'text': 'Justdoit', 'indices': [0, 9]}, {'text': 'Onejob', 'indices': [10, 17]}], 'symbols': [], 'user_mentions': [{'screen_name': 'ImalilTcup', 'name': 'TeaMarrr ☕️🇭🇹🎶', 'id': 347401569, 'id_str': '347401569', 'indices': [41, 52]}], 'urls': [], 'media': [{'id': 1038095672837267456, 'id_str': '1038095672837267456', 'indices': [53, 76], 'media_url': 'http://pbs.twimg.com/media/DmgOg65V4AApWLg.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DmgOg65V4AApWLg.jpg', 'url': 'https://t.co/zklDkZBP4e', 'display_url': 'pic.twitter.com/zklDkZBP4e', 'expanded_url': 'https://twitter.com/TealeaVision/status/1038095679644520448/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 925, 'h': 729, 'resize': 'fit'}, 'medium': {'w': 925, 'h': 729, 'resize': 'fit'}, 'small': {'w': 680, 'h': 536, 'resize': 'fit'}}}]}",justdoit onejob streaming everywhere imaliltcup,1.0381E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",2,2347,189,FALSE,2422317732,en,Justdoit
Fri Sep 07 16:04:24 +0000 2018,"[0, 25]","{'hashtags': [{'text': 'JustDoIt', 'indices': [13, 22]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/yk1kDdPcUw', 'expanded_url': 'https://twitter.com/PopcaanMusic/status/1038091364658020352', 'display_url': 'twitter.com/PopcaanMusic/s…', 'indices': [26, 49]}]}",justdoit,1.0381E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,83,94,FALSE,409604402,en,JustDoIt
Fri Sep 07 16:04:22 +0000 2018,"[0, 83]","{'hashtags': [{'text': 'savage', 'indices': [29, 36]}, {'text': 'sacrafice', 'indices': [37, 47]}, {'text': 'justdoit', 'indices': [48, 57]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/U3gYg06P4h', 'expanded_url': 'https://www.instagram.com/p/BnblDuWDNES/?utm_source=ig_twitter_share&igshid=1ncattinpcxq1', 'display_url': 'instagram.com/p/BnblDuWDNES/…', 'indices': [60, 83]}]}",greatness requires sacrifice savage sacrafice justdoit,1.0381E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,54895,1037,FALSE,7.22E+17,en,savage
Fri Sep 07 16:04:09 +0000 2018,"[0, 186]","{'hashtags': [{'text': 'IStandWithICE', 'indices': [0, 14]}, {'text': 'JustDoIt', 'indices': [23, 32]}, {'text': 'BringItOn', 'indices': [33, 43]}, {'text': 'MAGA', 'indices': [44, 49]}, {'text': 'AmericaFirst', 'indices': [50, 63]}, {'text': 'IllegalAliens', 'indices': [64, 78]}, {'text': 'BuildThatWallNow', 'indices': [94, 111]}, {'text': 'BuildTheWall', 'indices': [112, 125]}, {'text': 'SecureOurBorders', 'indices': [126, 143]}, {'text': 'BorderPatrol', 'indices': [144, 157]}, {'text': 'WaitYourTurn', 'indices': [158, 171]}, {'text': 'KAG', 'indices': [182, 186]}], 'symbols': [], 'user_mentions': [{'screen_name': 'ICEgov', 'name': 'ICE', 'id': 39384517, 'id_str': '39384517', 'indices': [15, 22]}], 'urls': [{'url': 'https://t.co/dBqxTEl0Gz', 'expanded_url': 'https://twitter.com/actbrigitte/status/1037869710006792198', 'display_url': 'twitter.com/actbrigitte/st…', 'indices': [187, 210]}]}",istandwithice icegov justdoit bringiton maga americafirst illegalaliens criminals buildthatwallnow buildthewall secureourborders borderpatrol waityourturn vote red kag,1.0381E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,85787,10000,FALSE,1398126522,en,IStandWithICE
Fri Sep 07 16:04:08 +0000 2018,"[0, 185]","{'hashtags': [{'text': 'picasso', 'indices': [64, 72]}, {'text': 'nike', 'indices': [73, 78]}, {'text': 'homage', 'indices': [79, 86]}, {'text': 'branding', 'indices': [87, 96]}, {'text': 'artistquotes', 'indices': [97, 110]}, {'text': 'justdoit', 'indices': [111, 120]}, {'text': 'artiseverywhere', 'indices': [121, 137]}, {'text': 'relaxitsjustart', 'indices': [138, 154]}, {'text': 'jointheculture', 'indices': [155, 170]}, {'text': 'reddotculture', 'indices': [171, 185]}], 'symbols': [], 'user_mentions': [{'screen_name': 'FastCompany', 'name': 'Fast Company', 'id': 2735591, 'id_str': '2735591', 'indices': [4, 16]}], 'urls': [], 'media': [{'id': 1038095561868693504, 'id_str': '1038095561868693504', 'indices': [186, 209], 'media_url': 'http://pbs.twimg.com/media/DmgOadgX0AA4bXo.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DmgOadgX0AA4bXo.jpg', 'url': 'https://t.co/7JdToiOqUc', 'display_url': 'pic.twitter.com/7JdToiOqUc', 'expanded_url': 'https://twitter.com/RedDotCulture/status/1038095581590310913/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 450, 'h': 570, 'resize': 'fit'}, 'medium': {'w': 450, 'h': 570, 'resize': 'fit'}, 'small': {'w': 450, 'h': 570, 'resize': 'fit'}}}]}",hey fastcompany check one picasso nike homage branding artistquotes justdoit artiseverywhere relaxitsjustart jointheculture reddotculture,1.0381E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,46,36,FALSE,7.15E+17,en,picasso
Fri Sep 07 16:04:03 +0000 2018,"[17, 36]","{'hashtags': [{'text': 'JustDoIt', 'indices': [27, 36]}], 'symbols': [], 'user_mentions': [{'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id': 25073877, 'id_str': '25073877', 'indices': [0, 16]}], 'urls': []}",realdonaldtrump impeach justdoit,1.0381E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,16,141,FALSE,254697790,en,JustDoIt
Fri Sep 07 16:03:51 +0000 2018,"[0, 131]","{'hashtags': [{'text': 'BoycottNike', 'indices': [85, 97]}, {'text': 'JustDoIt', 'indices': [98, 107]}], 'symbols': [], 'user_mentions': [{'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id': 25073877, 'id_str': '25073877', 'indices': [21, 37]}], 'urls': [{'url': 'https://t.co/YrAaaOzvXd', 'expanded_url': 'https://www.cbsnews.com/news/trump-face-colin-kaepernick-nike-ad-fixed-donald-trump-jr-instagram/', 'display_url': 'cbsnews.com/news/trump-fac…', 'indices': [108, 131]}]}",nike put realdonaldtrump ad would boycotting nikeboycottnike justdoit,1.0381E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",3,8777,6773,FALSE,1658347483,en,BoycottNike
Fri Sep 07 16:03:48 +0000 2018,"[11, 46]","{'hashtags': [{'text': 'JustDoIt', 'indices': [37, 46]}], 'symbols': [], 'user_mentions': [{'screen_name': 'WorlMedia', 'name': 'Free World Media', 'id': 1001194943786962944, 'id_str': '1001194943786962944', 'indices': [0, 10]}], 'urls': []}",worlmedia wont missed justdoit,1.0381E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,26480,3732,FALSE,4503119260,en,JustDoIt
Fri Sep 07 16:03:26 +0000 2018,"[0, 208]","{'hashtags': [{'text': 'justdoit', 'indices': [154, 163]}, {'text': 'dreamer', 'indices': [164, 172]}, {'text': 'nike', 'indices': [173, 178]}, {'text': 'nrc', 'indices': [179, 183]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/Og1tMQtG7k', 'expanded_url': 'https://www.instagram.com/p/Bnbk_UhlKMP/?utm_source=ig_twitter_share&igshid=vmft2wq5o7sx', 'display_url': 'instagram.com/p/Bnbk_UhlKMP/…', 'indices': [185, 208]}]}",never stop moving dont ask dreams crazy ask theyre crazy enough believe something even means sacrificing everything justdoit dreamer nike nrc,1.0381E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,28,45,FALSE,170340903,en,justdoit
Fri Sep 07 16:03:07 +0000 2018,"[0, 182]","{'hashtags': [{'text': 'justdoit', 'indices': [149, 158]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/KxKdno16Zk', 'expanded_url': 'https://www.instagram.com/p/Bnbk8rkljQr/?utm_source=ig_twitter_share&igshid=1jjjp7z041x7j', 'display_url': 'instagram.com/p/Bnbk8rkljQr/…', 'indices': [159, 182]}]}",seems thing posting black white portraits got ta stand something cant drink day dont start morning justdoit,1.0381E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,5941,77,FALSE,155312903,en,justdoit
Fri Sep 07 16:02:58 +0000 2018,"[0, 250]","{'hashtags': [{'text': 'EandCPodCastofAwesomeness', 'indices': [83, 109]}, {'text': 'JustDoIt', 'indices': [148, 157]}], 'symbols': [], 'user_mentions': [{'screen_name': 'ImChelseaGreen', 'name': 'Chelsea Green', 'id': 3351327093, 'id_str': '3351327093', 'indices': [9, 24]}, {'screen_name': 'WWE', 'name': 'WWE', 'id': 7517222, 'id_str': '7517222', 'indices': [49, 53]}, {'screen_name': 'ImChelseaGreen', 'name': 'Chelsea Green', 'id': 3351327093, 'id_str': '3351327093', 'indices': [223, 238]}], 'urls': []}",im sure imchelseagreen spot wwe ring soon listening eandcpodcastofawesomeness im even inspired justdoit woman amazing day fan riding imchelseagreen way,1.0381E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,15887,185,FALSE,45491470,en,EandCPodCastofAwesomeness
Fri Sep 07 16:02:53 +0000 2018,"[0, 93]","{'hashtags': [{'text': 'justdoit', 'indices': [6, 15]}, {'text': 'Nike', 'indices': [16, 21]}, {'text': 'Dallas', 'indices': [22, 29]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Nike', 'name': 'Nike', 'id': 415859364, 'id_str': '415859364', 'indices': [0, 5]}], 'urls': [], 'media': [{'id': 1038095263431184384, 'id_str': '1038095263431184384', 'indices': [94, 117], 'media_url': 'http://pbs.twimg.com/media/DmgOJFvU0AAbd_G.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DmgOJFvU0AAbd_G.jpg', 'url': 'https://t.co/zdjuiDxWDy', 'display_url': 'pic.twitter.com/zdjuiDxWDy', 'expanded_url': 'https://twitter.com/CoconutJen/status/1038095269177503744/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 562, 'h': 680, 'resize': 'fit'}, 'large': {'w': 1692, 'h': 2048, 'resize': 'fit'}, 'medium': {'w': 991, 'h': 1200, 'resize': 'fit'}}}]}",nike justdoit nike dallas going climb climb high peace,1.0381E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,190,123,FALSE,27015810,en,justdoit
Fri Sep 07 16:02:53 +0000 2018,"[0, 195]","{'hashtags': [{'text': 'justdoit', 'indices': [172, 181]}, {'text': 'fortheidoits', 'indices': [182, 195]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Nike', 'name': 'Nike', 'id': 415859364, 'id_str': '415859364', 'indices': [17, 22]}], 'urls': []}",ppl really think nike cares stop buying trust believe ppl buy nike know bought two nike products week buy next week justdoit fortheidoits,1.0381E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,25579,278,FALSE,310864998,en,justdoit
Fri Sep 07 16:02:52 +0000 2018,"[0, 98]","{'hashtags': [{'text': 'justdoit', 'indices': [64, 73]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/BU3ySfIyMq', 'expanded_url': 'https://twitter.com/nypost/status/1038092538924683264', 'display_url': 'twitter.com/nypost/status/…', 'indices': [99, 122]}]}",nfl legend peyton manning tells joe rogan beer pot pizza justdoit nfl fist beating women,1.0381E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,5,330,FALSE,447998694,en,justdoit
Fri Sep 07 16:02:41 +0000 2018,"[0, 88]","{'hashtags': [{'text': 'IsupportKap', 'indices': [66, 78]}, {'text': 'JustDoIt', 'indices': [79, 88]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1038095189884239872, 'id_str': '1038095189884239872', 'indices': [89, 112], 'media_url': 'http://pbs.twimg.com/media/DmgOEzwXgAAjrp-.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DmgOEzwXgAAjrp-.jpg', 'url': 'https://t.co/EH5q9TV9YF', 'display_url': 'pic.twitter.com/EH5q9TV9YF', 'expanded_url': 'https://twitter.com/YVee1223/status/1038095218854248455/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 675, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 1080, 'h': 1920, 'resize': 'fit'}, 'small': {'w': 383, 'h': 680, 'resize': 'fit'}}}]}",dont ask dreams crazy ask crazy enough isupportkap justdoit,1.0381E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,24503,235,FALSE,3401720920,en,IsupportKap
Fri Sep 07 16:02:34 +0000 2018,"[0, 74]","{'hashtags': [{'text': 'JustDoIt', 'indices': [65, 74]}], 'symbols': [], 'user_mentions': [], 'urls': []}",calling dream crazy insult compliment justdoit,1.0381E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,1356,232,FALSE,331233962,es,JustDoIt
Fri Sep 07 16:02:31 +0000 2018,"[0, 253]","{'hashtags': [{'text': 'ReasonOverIdeology', 'indices': [218, 237]}, {'text': 'justdoit', 'indices': [238, 247]}, {'text': 'Nike', 'indices': [248, 253]}], 'symbols': [], 'user_mentions': [], 'urls': []}",bring attention plight fully support nike buying even products get millions young people stand right side history reasonoverideology justdoit nike,1.0381E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,314,61,FALSE,8.94E+17,en,ReasonOverIdeology
Fri Sep 07 16:02:13 +0000 2018,"[17, 112]","{'hashtags': [{'text': 'justdoit', 'indices': [103, 112]}], 'symbols': [], 'user_mentions': [{'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id': 25073877, 'id_str': '25073877', 'indices': [0, 16]}], 'urls': []}",realdonaldtrump going right side history loving new nikes btw justdoit,1.0381E+18,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,85288,1220,FALSE,8.05E+17,en,justdoit
